clean_line1,clean_line2,line3,city,zip_code,label,phone,address,year,major_city,state,chain
B North Plains ( 97133 ) Sunshine Market ( 76 ),503-647-5528 US 26 Exit 57,<U+2610> D,North Plains,97133,Sunshine Market ( 76 ),503-647-5528,US 26 Exit 57,2015,North Plains,OR,
B North Plains ( 97133 ) Sunshine Market ( 76 ),503-647-5528 US 26 Exit 57,<U+2610> <U+2610> 0 <U+25A1>,North Plains,97133,Sunshine Market ( 76 ),503-647-5528,US 26 Exit 57,2016,North Plains,OR,
"Portland , 97217 TEC Equipment",3 503-285-7667 I-5 Exit 307,24 M24,Portland,97217,TEC Equipment,503-285-7667,I-5 Exit 307,2006,Portland,OR,
"B Portland , 97217 TEC Equipment",503-285-7667 I-5 Exit 307,"""",Portland,97217,TEC Equipment,503-285-7667,I-5 Exit 307,2007,Portland,OR,
"B Portland , 97217 TEC Equipment",3 503-285-7667 I-5 Exit 307,<U+2610> <U+2610> <U+2610>,Portland,97217,TEC Equipment,503-285-7667,I-5 Exit 307,2008,Portland,OR,
Albany ( 97322 ) Hwy 20 Truck Stop ( 76 ),541-791-7352 I-5 Exit 233 ( US 20 E ),24 S <U+2610> O,Albany,97322,Hwy 20 Truck Stop ( 76 ),541-791-7352,I-5 Exit 233 ( US 20 E ),2014,Albany,OR,
Albany ( 97322 ) Hwy 20 Truck Stop ( 76 ) SE ),2 541-791-7352 I-5 Exit 233 ( US 20 E ),24 S <U+25A1>,Albany,97322,Hwy 20 Truck Stop ( 76 ) SE ),541-791-7352,I-5 Exit 233 ( US 20 E ),2015,Albany,OR,
Albany ( 97322 ) Hwy 20 Truck Stop ( 76 ) ),541-791-7352 I-5 Exit 233 ( US 20 E ),24 S <U+2610>,Albany,97322,Hwy 20 Truck Stop ( 76 ) ),541-791-7352,I-5 Exit 233 ( US 20 E ),2016,Albany,OR,
Albany ( 97322 ) I-5 76 Food Mart,541-926-0990 I-5 Exit 228 ( OR 34 E ),24 M,Albany,97322,I-5 76 Food Mart,541-926-0990,I-5 Exit 228 ( OR 34 E ),2014,Albany,OR,
Albany ( 97322 ) I-5 76 Food Mart,541-926-0990 I-5 Exit 228 ( OR 34 E ),24 = M <U+25A1>,Albany,97322,I-5 76 Food Mart,541-926-0990,I-5 Exit 228 ( OR 34 E ),2015,Albany,OR,
Albany ( 97322 ) I-5 76 Truck Stop,541-926-0990 I-5 Exit 228 ( OR 34 E ),24 M,Albany,97322,I-5 76 Truck Stop,541-926-0990,I-5 Exit 228 ( OR 34 E ),2016,Albany,OR,
"Albany , 97322 Jack's Truck Stop ( 76 )",00 8 2541-926-1989 I-5 Exit 233 ( US 20 E ),24 NU <U+2610> <U+2610> <U+25A1>,Albany,97322,Jack's Truck Stop ( 76 ),541-926-1989,I-5 Exit 233 ( US 20 E ),2006,Albany,OR,
"8 CAlbany , 97322 Jack's Truck Stop ( 76 )",541-926-1989 I-5 Exit 233 ( US 20 E ),HRS M,Albany,97322,Jack's Truck Stop ( 76 ),541-926-1989,I-5 Exit 233 ( US 20 E ),2007,Albany,OR,
"Albany , 97322 Jack's Truck Stop ( 76 )",21541-926-1989 I-5 Exit 233 ( US 20 E ),24 M <U+2610>,Albany,97322,Jack's Truck Stop ( 76 ),541-926-1989,I-5 Exit 233 ( US 20 E ),2008,Albany,OR,
"Brookings , 97415 Alliance Fast Mart ( Texaco )",6 541-469-2525 US 101,FRS 24 HRS M24,Brookings,97415,Alliance Fast Mart ( Texaco ),541-469-2525,US 101,2006,Brookings,OR,Texaco
Halsey ( 97438 ) Halsey Shell,541-369-2624 I-5 Exit 216 ( OR 228 W ),24 S 0,Halsey,97438,Halsey Shell,541-369-2624,I-5 Exit 216 ( OR 228 W ),2014,Fall Creek,OR,Shell
Halsey ( 97438 ) Halsey Shell,541-369-2624 I-5 Exit 216 ( OR 228 W ),S <U+25A1> <U+2610>,Halsey,97438,Halsey Shell,541-369-2624,I-5 Exit 216 ( OR 228 W ),2015,Fall Creek,OR,Shell
Halsey ( 97438 ) Halsey Shell,541-369-2624 I-5 Exit 216 ( OR 228 W ),S,Halsey,97438,Halsey Shell,541-369-2624,I-5 Exit 216 ( OR 228 W ),2016,Fall Creek,OR,Shell
"Roseburg , 97470 Diamond Lake 76",541-672-6212 1847 OR 138 E ( Exit Garden Valley ),<U+2610>,Roseburg,97470,Diamond Lake 76,541-672-6212,1847 OR 138 E ( Exit Garden Valley ),2006,Roseburg,OR,
"Roseburg , 97470 A & W On Diamond Lake 76",541-672-6212 1859 OR 138 E,,Roseburg,97470,A & W On Diamond Lake 76,541-672-6212,1859 OR 138 E,2007,Roseburg,OR,
"E Roseburg , 97470 A & W On Diamond Lake 76",541-672-6212 1859 OR 138 E,,Roseburg,97470,A & W On Diamond Lake 76,541-672-6212,1859 OR 138 E,2008,Roseburg,OR,
"Phoenix , 97504 Petro Stopping Center # 24",541-535-3372 I-5 Exit 24,24 SOO <U+2610>,Phoenix,97504,Petro Stopping Center # 24,541-535-3372,I-5 Exit 24,2006,Medford,OR,
"Phoenix , 97535 Petro Stopping Center # 24",541-535-3372 I-5 Exit 24,,Phoenix,97535,Petro Stopping Center # 24,541-535-3372,I-5 Exit 24,2007,Phoenix,OR,
"Phoenix , 97535 Petro Stopping Center # 24",541-535-3372 I-5 Exit 24 PETRO,24 L 24,Phoenix,97535,Petro Stopping Center # 24,541-535-3372,I-5 Exit 24 PETRO,2008,Phoenix,OR,
G Phoenix ( 97535 ) Petro Phoenix # 324 ( Shell ),2 541-535-3372 I-5 Exit 24,PETRO 24 24 225 O,Phoenix,97535,Petro Phoenix # 324 ( Shell ),541-535-3372,I-5 Exit 24,2014,Phoenix,OR,Shell
G Phoenix ( 97535 ) Petro Phoenix # 324 ( Shell ),541-535-3372 I-5 Exit 24 PETRO,24 24 HRAS,Phoenix,97535,Petro Phoenix # 324 ( Shell ),541-535-3372,I-5 Exit 24 PETRO,2015,Phoenix,OR,Shell
Phoenix ( 97535 ) Petro Phoenix # 324 ( Shell ) PETRO,541-535-3372 I-5 Exit 24,PETRO 24 24,Phoenix,97535,Petro Phoenix # 324 ( Shell ) PETRO,541-535-3372,I-5 Exit 24,2016,Phoenix,OR,Shell
"Klamath Falls , 97601 18 Wheeler Truck Stop ( Texaco )",541-882-0262 8600 US 97 ( 3 mi S of OR 66 ),,Klamath Falls,97601,18 Wheeler Truck Stop ( Texaco ),541-882-0262,8600 US 97 ( 3 mi S of OR 66 ),2006,Klamath Falls,OR,Texaco
"Klamath Falls , 97601 18 Wheeler Truck Stop",541-882-0262 8600 US 97 ( 3 mi S of OR 66 ),,Klamath Falls,97601,18 Wheeler Truck Stop,541-882-0262,8600 US 97 ( 3 mi S of OR 66 ),2007,Klamath Falls,OR,
"Klamath Falls , 97601 18 Wheeler Truck Stop",3 541-882-0262 8600 US 97 ( 3 mi S of OR 66 ),24 M <U+2610>,Klamath Falls,97601,18 Wheeler Truck Stop,541-882-0262,8600 US 97 ( 3 mi S of OR 66 ),2008,Klamath Falls,OR,
"Klamath Falls , 97601 Mollie's Fuel Center",541-882-9591 3817 US 97 N,,Klamath Falls,97601,Mollie's Fuel Center,541-882-9591,3817 US 97 N,2006,Klamath Falls,OR,
"Klamath Falls , 97601 Mollie's Fuel Center",541-882-9591 3817 US 97 N,,Klamath Falls,97601,Mollie's Fuel Center,541-882-9591,3817 US 97 N,2007,Klamath Falls,OR,
"Klamath Falls , 97601 Mollie's Fuel Center",541-882-9591 3817 US 97 N,24 L 240,Klamath Falls,97601,Mollie's Fuel Center,541-882-9591,3817 US 97 N,2008,Klamath Falls,OR,
Klamath Falls ( 97601 ) Pilot Travel Center # 504,3 541-884-0407 3817 US 97 N,Pilot 24 L,Klamath Falls,97601,Pilot Travel Center # 504,541-884-0407,3817 US 97 N,2014,Klamath Falls,OR,Pilot
G Klamath Falls ( 97601 ) Pilot Travel Center # 504,541-884-0407 3817 US 97 N,Pilot 24,Klamath Falls,97601,Pilot Travel Center # 504,541-884-0407,3817 US 97 N,2015,Klamath Falls,OR,Pilot
Klamath Falls ( 97601 ) Pilot Travel Center # 504,541-884-0407 3817 US 97 N,Pilot 24 MO,Klamath Falls,97601,Pilot Travel Center # 504,541-884-0407,3817 US 97 N,2016,Klamath Falls,OR,Pilot
F Chiloquin ( 97624 ) Crater Lake Junction Travel Center,541-783-9800 US 97 & OR 62,24 m SO,Chiloquin,97624,Crater Lake Junction Travel Center,541-783-9800,US 97 & OR 62,2014,Chiloquin,OR,
Chiloquin ( 97624 ) Crater Lake Junction Travel Center,541-783-9800 US 97 & OR 62 AMBEST,24 S,Chiloquin,97624,Crater Lake Junction Travel Center,541-783-9800,US 97 & OR 62 AMBEST,2015,Chiloquin,OR,
Chiloquin ( 97624 ) Crater Lake Junction Travel Center,541-783-9800 US 97 & OR 62,24 SO,Chiloquin,97624,Crater Lake Junction Travel Center,541-783-9800,US 97 & OR 62,2016,Chiloquin,OR,
"Lakeview , 97630 Lakeview Truck Stop",541-947-2678 US 395 S & 12th St,,Lakeview,97630,Lakeview Truck Stop,541-947-2678,US 395 S & 12th St,2006,Lakeview,OR,
"Lakeview , 97630 Lakeview Truck Stop",541-947-2678 US 395 S & 12th St,- - <U+2610> <U+2610>,Lakeview,97630,Lakeview Truck Stop,541-947-2678,US 395 S & 12th St,2007,Lakeview,OR,
"Lakeview , 97630 Lakeview Truck Stop",541-947-2678 US 395 S & 12th St,S 00,Lakeview,97630,Lakeview Truck Stop,541-947-2678,US 395 S & 12th St,2008,Lakeview,OR,
G Lakeview ( 97630 ) Lakeview Shell,5 541-947-4899 US 395 N,<U+25A1> S <U+25A1>,Lakeview,97630,Lakeview Shell,541-947-4899,US 395 N,2014,Lakeview,OR,Shell
Lakeview ( 97630 ) Lakeview Shell,5 541-947-4899 US 395 N,<U+2610> S D,Lakeview,97630,Lakeview Shell,541-947-4899,US 395 N,2015,Lakeview,OR,Shell
Lakeview ( 97630 ) Lakeview Shell,541-947-4899 US 395 N,<U+25A1> S <U+25A1> D,Lakeview,97630,Lakeview Shell,541-947-4899,US 395 N,2016,Lakeview,OR,Shell
"F Chemult , 97731 Pilot Travel Center # 133",541-365-0991 109450 US 97,S <U+25A1> <U+25A1>,Chemult,97731,Pilot Travel Center # 133,541-365-0991,109450 US 97,2007,Chemult,OR,Pilot
"Chemult , 97731 Pilot Travel Center # 133",3 541-365-0991 109450 US 97,NRS 24 M,Chemult,97731,Pilot Travel Center # 133,541-365-0991,109450 US 97,2008,Chemult,OR,Pilot
Chemult ( 97731 ) Pilot Travel Center # 133,3 541-365-0991 109450 US 97,Plot M,Chemult,97731,Pilot Travel Center # 133,541-365-0991,109450 US 97,2014,Chemult,OR,Pilot
F Chemult ( 97731 ) Pilot Travel Center # 133,541-365-0991 109450 US 97,pilot 24 M,Chemult,97731,Pilot Travel Center # 133,541-365-0991,109450 US 97,2015,Chemult,OR,Pilot
Chemult ( 97731 ) Pilot Travel Center # 133,541-365-0991 109450 US 97 pilat,R MOO 024,Chemult,97731,Pilot Travel Center # 133,541-365-0991,109450 US 97 pilat,2016,Chemult,OR,Pilot
Hines ( 97738 ) Hines Chevron ( CFN Cardlock ),541-573-7476 531 US 395 / OR 20 N,<U+25A1> <U+2610> <U+2610>,Hines,97738,Hines Chevron ( CFN Cardlock ),541-573-7476,531 US 395 / OR 20 N,2014,Hines,OR,Chevron
6541-573-2639 E Hines ( 97738 ) 12846 Hines US Chevron 20-395 ( CFN S Cardlock ) AMDEST,541-573-7476 531 US 395 / OR 20 N,"M <U+2610> "" <U+25A1> OB",Hines,97738,12846 Hines US Chevron 20-395 ( CFN S Cardlock ) AMDEST,541-573-7476,531 US 395 / OR 20 N,2015,Hines,OR,Chevron
Hines ( 97738 ) Hines Chevron ( CFN N Cardlock ),541-573-7476 531 US 395 / OR 20 N,<U+25A1> <U+25A1>,Hines,97738,Hines Chevron ( CFN N Cardlock ),541-573-7476,531 US 395 / OR 20 N,2016,Hines,OR,Chevron
"Canyon City , 97820 Jackson's Mini Station ( Shell )",541-575-1348 US 395 & N Washington,HRS M MOO,Canyon City,97820,Jackson's Mini Station ( Shell ),541-575-1348,US 395 & N Washington,2006,Canyon City,OR,Shell
"Canyon City , 97820 Jackson's Mini Station ( Shell )",541-575-1348 US 395 & N Washington,24 <U+2610>,Canyon City,97820,Jackson's Mini Station ( Shell ),541-575-1348,US 395 & N Washington,2007,Canyon City,OR,Shell
"Canyon City , 97820 Jackson's Mini Station ( Shell",541-575-1348 US 395 & N Washington ),00,Canyon City,97820,Jackson's Mini Station ( Shell,541-575-1348,US 395 & N Washington ),2008,Canyon City,OR,Shell
"C North Powder , 97867 North Powder Co - op ( Cenex )",541-898-2119 I-84 Exit 285,""" 000",North Powder,97867,North Powder Co - op ( Cenex ),541-898-2119,I-84 Exit 285,2006,North Powder,OR,Cenex
"A Umatilla , 97882 Tesoro # 62180",541-922-0428 I-82 Exit 1 ( W to 1800 US 730 ),,Umatilla,97882,Tesoro # 62180,541-922-0428,I-82 Exit 1 ( W to 1800 US 730 ),2006,Umatilla,OR,Tesoro
"A Umatilla , 97882 Tesoro # 62180",541-922-0428 I-82 Exit 1 ( W to 1800 US 730 ),24 <U+2610> <U+2610>,Umatilla,97882,Tesoro # 62180,541-922-0428,I-82 Exit 1 ( W to 1800 US 730 ),2007,Umatilla,OR,Tesoro
A Umatilla ( 97882 ) Tesoro # 414,541-922-0428 I-82 Exit 1 ( US 730 W ),24 FR S,Umatilla,97882,Tesoro # 414,541-922-0428,I-82 Exit 1 ( US 730 W ),2014,Umatilla,OR,Tesoro
A Umatilla ( 97882 ) Tesoro # 414,541-922-0428 I-82 Exit 1 ( US 730 W ),24 S,Umatilla,97882,Tesoro # 414,541-922-0428,I-82 Exit 1 ( US 730 W ),2015,Umatilla,OR,Tesoro
A Umatilla ( 97882 ) Tesoro # 414,541-922-0428 I-82 Exit 1 ( US 730 W ),24 S D,Umatilla,97882,Tesoro # 414,541-922-0428,I-82 Exit 1 ( US 730 W ),2016,Umatilla,OR,Tesoro
"Durkee , 97905 Cenex Truck Stop",541-877-2222 I-84 Exit 327,24 HRS M,Durkee,97905,Cenex Truck Stop,541-877-2222,I-84 Exit 327,2006,Durkee,OR,Cenex
"Durkee , 97905 Durkee Co - op ( Cenex )",541-877-2222 I-84 Exit 327,<U+2610><U+2610> M,Durkee,97905,Durkee Co - op ( Cenex ),541-877-2222,I-84 Exit 327,2007,Durkee,OR,Cenex
"Durkee , 97905 Durkee Co - op ( Cenex )",541-877-2222 I-84 Exit 327,S <U+2610> <U+2610> <U+2610>,Durkee,97905,Durkee Co - op ( Cenex ),541-877-2222,I-84 Exit 327,2008,Durkee,OR,Cenex
"Huntington , 97907 Farewell Bend Travel Plaza",541-869-2244 I-84 Exit 353,FRS 24 24 M S,Huntington,97907,Farewell Bend Travel Plaza,541-869-2244,I-84 Exit 353,2006,Huntington,OR,
"Huntington , 97907 Joy Travel Plaza ( Texaco )",541-869-2244 I-84 Exit 353,24 24 48 M,Huntington,97907,Joy Travel Plaza ( Texaco ),541-869-2244,I-84 Exit 353,2007,Huntington,OR,Texaco
"D / 541-573-2639 Huntington , 97907 US Joy 20-395 Travel MM 128.5",541-869-2244 I-84 Exit 353 Plaza ( Texaco ),24 M,/ Huntington,97907,US Joy 20-395 Travel MM 128.5,541-869-2244,I-84 Exit 353 Plaza ( Texaco ),2008,Huntington,OR,
Ontario ( 97914 ) Love's Travel Stop # 372,541-823-8282 I-84 Exit 374,24 <U+25A1> M,Ontario,97914,Love's Travel Stop # 372,541-823-8282,I-84 Exit 374,2014,Ontario,OR,Love's
Ontario ( 97914 ) Love's Travel Stop # 372,541-823-8282 I-84 Exit 374,24 M,Ontario,97914,Love's Travel Stop # 372,541-823-8282,I-84 Exit 374,2015,Ontario,OR,Love's
Ontario ( 97914 ) Love's Travel Stop # 372,541-823-8282 I-84 Exit 374,24 <U+25A1> <U+25A1> MO,Ontario,97914,Love's Travel Stop # 372,541-823-8282,I-84 Exit 374,2016,Ontario,OR,Love's
"Ontario , 97914 Pilot Travel Center # 232",541-889-3580 I-84 Exit 376 A ( US 30 Business ),24,Ontario,97914,Pilot Travel Center # 232,541-889-3580,I-84 Exit 376 A ( US 30 Business ),2006,Ontario,OR,Pilot
"Ontario , 97914 Pilot Travel Center # 232",541-889-3580 I-84 Exit 376 A ( US 30 W ),HRS 24 223 L <U+2610> <U+2610>,Ontario,97914,Pilot Travel Center # 232,541-889-3580,I-84 Exit 376 A ( US 30 W ),2008,Ontario,OR,Pilot
Ontario ( 97914 ) Pilot Travel Center # 232,541-889-3580 I-84 Exit 376 A ( US 30 W ),Pilot 24 L,Ontario,97914,Pilot Travel Center # 232,541-889-3580,I-84 Exit 376 A ( US 30 W ),2014,Ontario,OR,Pilot
Ontario ( 97914 ) Pilot Travel Center # 232,8 541-889-3580 I-84 Exit 376 A ( US 30 W ) Pilot,24 L,Ontario,97914,Pilot Travel Center # 232,541-889-3580,I-84 Exit 376 A ( US 30 W ) Pilot,2015,Ontario,OR,Pilot
Ontario ( 97914 ) Pilot Travel Center # 232,541-889-3580 I-84 Exit 376 A ( US 30 W ) Pilot,Pilot 24 024 0,Ontario,97914,Pilot Travel Center # 232,541-889-3580,I-84 Exit 376 A ( US 30 W ) Pilot,2016,Ontario,OR,Pilot
"Yakima , 98019 Roadrunner Deli Mart ( Pacific Pride )",509-575-5667 1408 N 1st St,,Yakima,98019,Roadrunner Deli Mart ( Pacific Pride ),509-575-5667,1408 N 1st St,2006,Duvall,WA,
"E Yakima , 98019 Roadrunner Deli Mart ( Pacific Pride )",509-575-5667 1408 N 1st St,),Yakima,98019,Roadrunner Deli Mart ( Pacific Pride ),509-575-5667,1408 N 1st St,2007,Duvall,WA,
"D North Bend , 98045 Edgewick Shell & Deli",425-888-9764 I-90 Exit 34,24,North Bend,98045,Edgewick Shell & Deli,425-888-9764,I-90 Exit 34,2006,North Bend,WA,Shell
"North Bend , 98045 Edgewick Shell & Deli",425-888-9764 I-90 Exit 34,<U+2610>,North Bend,98045,Edgewick Shell & Deli,425-888-9764,I-90 Exit 34,2007,North Bend,WA,Shell
"INorth Bend , 98045 Edgewick Shell & Deli",41425-888-9764 I-90 Exit 34,<U+25A1> <U+25A1> <U+25A1>,North Bend,98045,Edgewick Shell & Deli,425-888-9764,I-90 Exit 34,2008,North Bend,WA,Shell
"D Seattle , 98106 Sea Port Food Mart ( Shell )",4 206-763-5995 7800 Detroit Ave SW ( SW of Jct 99 & 509 ),) 24 <U+2610>,Seattle,98106,Sea Port Food Mart ( Shell ),206-763-5995,7800 Detroit Ave SW ( SW of Jct 99 & 509 ),2008,Seattle,WA,Shell
Seattle ( 98106 ) Sea Port Food Mart ( Shell ),206-763-5995 7800 Detroit Ave SW ( SW of Jct 99 & 509 ),"509 ) <U+2610> <U+25A1> D """,Seattle,98106,Sea Port Food Mart ( Shell ),206-763-5995,7800 Detroit Ave SW ( SW of Jct 99 & 509 ),2014,Seattle,WA,Shell
D Seattle ( 98106 ) Sea Port Food Mart ( Shell ) ),206-763-5995 7800 Detroit Ave SW ( SW of Jct 99 &,509 ) <U+2610> <U+25A1>,Seattle,98106,Sea Port Food Mart ( Shell ) ),206-763-5995,7800 Detroit Ave SW ( SW of Jct 99 &,2015,Seattle,WA,Shell
Seattle ( 98106 ) Sea Port Food Mart ( Shell ),206-763-5995 7800 Detroit Ave SW ( SW of Jct 99 & 509 ),) <U+2610> <U+2610> <U+2610>,Seattle,98106,Sea Port Food Mart ( Shell ),206-763-5995,7800 Detroit Ave SW ( SW of Jct 99 & 509 ),2016,Seattle,WA,Shell
"ISeattle , 98106 Sea Port Star Mart ( Shell )",206-971-7999 7800 Detroit Ave SW ( SW of Jct 99 & 509 ),S <U+2610>,Seattle,98106,Sea Port Star Mart ( Shell ),206-971-7999,7800 Detroit Ave SW ( SW of Jct 99 & 509 ),2006,Seattle,WA,Shell
"D Seattle , 98106 Sea Port Star Mart",206-971-7999 7800 Detroit Ave SW ( SW of Jct 99 &,& 509 ),Seattle,98106,Sea Port Star Mart,206-971-7999,7800 Detroit Ave SW ( SW of Jct 99 &,2007,Seattle,WA,
"Seattle , 98134 Kitimat Seattle Gull",206-621-9777 I-5 Exit 163 ( 4th Ave S ),S 000,Seattle,98134,Kitimat Seattle Gull,206-621-9777,I-5 Exit 163 ( 4th Ave S ),2006,Seattle,WA,
"D Seattle , 98134 Kitimat Seattle Gull",206-621-9777 I-5 Exit 163 ( 4th Ave S ),<U+2610>,Seattle,98134,Kitimat Seattle Gull,206-621-9777,I-5 Exit 163 ( 4th Ave S ),2007,Seattle,WA,
"D Seattle , 98134 Kitimat Seattle Gull",4 206-621-9777 I-5 Exit 163 ( 4th Ave S ),24 NR3 <U+2610>,Seattle,98134,Kitimat Seattle Gull,206-621-9777,I-5 Exit 163 ( 4th Ave S ),2008,Seattle,WA,
"Tukwila , 98168 Tukwila Shell",206-244-3520 I-5 Exit 156 ( Interurban N ),O 000,Tukwila,98168,Tukwila Shell,206-244-3520,I-5 Exit 156 ( Interurban N ),2006,Seattle,WA,Shell
"Tukwila , 98168 Tukwila Shell",4 206-244-3520 I-5 Exit 156 ( Interurban N ),4 .,Tukwila,98168,Tukwila Shell,206-244-3520,I-5 Exit 156 ( Interurban N ),2007,Seattle,WA,Shell
"Tukwila , 98168 Tukwila Shell",4 206-244-3520 I-5 Exit 156 ( Interurban N ),24 HR3 <U+25A1> <U+25A1> <U+2610> <U+2610>,Tukwila,98168,Tukwila Shell,206-244-3520,I-5 Exit 156 ( Interurban N ),2008,Seattle,WA,Shell
"Arlington , 98223 Island Crossing Tesoro",4 360-652-7951 I-5 Exit 208 ( 1/2 mi E ),,Arlington,98223,Island Crossing Tesoro,360-652-7951,I-5 Exit 208 ( 1/2 mi E ),2006,Arlington,WA,Tesoro
B Burlington ( 98233 ) Cook Rd Shell,4 360-757-2323 I-5 Exit 232,24,Burlington,98233,Cook Rd Shell,360-757-2323,I-5 Exit 232,2014,Burlington,WA,Shell
B Burlington ( 98233 ) Cook Rd Shell,4 360-757-2323 I-5 Exit 232,SO,Burlington,98233,Cook Rd Shell,360-757-2323,I-5 Exit 232,2015,Burlington,WA,Shell
B Burlington ( 98233 ) Cook Rd Shell,4 360-757-2323 I-5 Exit 232,24 SO 24,Burlington,98233,Cook Rd Shell,360-757-2323,I-5 Exit 232,2016,Burlington,WA,Shell
"B Burlington , 98233 Cook Rd Shell",4 360-757-2424 I-5 Exit 232,24 HRS S <U+25A1>,Burlington,98233,Cook Rd Shell,360-757-2424,I-5 Exit 232,2006,Burlington,WA,Shell
"B Burlington , 98233 Cook Rd Shell",4 360-757-2424 I-5 Exit 232,24 S D,Burlington,98233,Cook Rd Shell,360-757-2424,I-5 Exit 232,2007,Burlington,WA,Shell
"Burlington , 98233 Cook Rd Shell",360-757-2424 I-5 Exit 232,MRS 24 SO,Burlington,98233,Cook Rd Shell,360-757-2424,I-5 Exit 232,2008,Burlington,WA,Shell
"B Mount Vernon , 98273 Truck City Truck Stop",4 360-428-3070 I-5 Exit 224 NB / 225 SB ( WA 99 S ),<U+2610>,Mount Vernon,98273,Truck City Truck Stop,360-428-3070,I-5 Exit 224 NB / 225 SB ( WA 99 S ),2006,Mount Vernon,WA,
,"BMount 4360-428-3070 Vernon , 98273 Truck I-5 Exit City 224 Truck NB / 225 Stop SB ( WA 99 S )",,,98273,,360-428-3070,"Vernon , 98273 Truck I-5 Exit City 224 Truck NB / 225 Stop SB ( WA 99 S )",2007,Mount Vernon,WA,
"B Mount Vernon , 98273 Truck City Truck Stop",41360-428-3070 I-5 Exit 224 NB / 225 SB ( WA 99 S ),MO MO,Mount Vernon,98273,Truck City Truck Stop,360-428-3070,I-5 Exit 224 NB / 225 SB ( WA 99 S ),2008,Mount Vernon,WA,
Mount Vernon ( 98273 ) Truck City Truck Stop,360-428-3070 I-5 Exit 224 NB / 225 SB ( WA 99 S ),<U+2610> MOO <U+2610>,Mount Vernon,98273,Truck City Truck Stop,360-428-3070,I-5 Exit 224 NB / 225 SB ( WA 99 S ),2014,Mount Vernon,WA,
Sultan ( 98294 ) Mountain View Chevron,4 360-793-8805 33902 US 2 & 339th Ave SE,S <U+25A1>,Sultan,98294,Mountain View Chevron,360-793-8805,33902 US 2 & 339th Ave SE,2016,Sultan,WA,Chevron
D Sumner ( 98390 ) Mustard Seed Market & Deli ( Shell ),253-863-9916 WA 167 N & 24th St E,24 <U+2610><U+2610> M O,Sumner,98390,Mustard Seed Market & Deli ( Shell ),253-863-9916,WA 167 N & 24th St E,2014,Sumner,WA,Shell
Sumner ( 98390 ) Mustard Seed Market & Deli ( Shell ),4 253-863-9916 WA 167 N & 24th St E,"24 <U+2610><U+2610> E """,Sumner,98390,Mustard Seed Market & Deli ( Shell ),253-863-9916,WA 167 N & 24th St E,2015,Sumner,WA,Shell
D Sumner ( 98390 ) Mustard Seed Market & Deli ( Shell ),4 253-863-9916 WA 167 N & 24th St E,24 M 24,Sumner,98390,Mustard Seed Market & Deli ( Shell ),253-863-9916,WA 167 N & 24th St E,2016,Sumner,WA,Shell
"Tacoma , 98421 Pyramid Gold AM / PM",3 253-572-4675 I-5 Exit 134 NB / 135 SB ( W to Puyallup S,S ) 24,Tacoma,98421,Pyramid Gold AM / PM,253-572-4675,I-5 Exit 134 NB / 135 SB ( W to Puyallup S,2008,Tacoma,WA,
Tacoma ( 98421 ) Pyramid Gold,253-572-4675 I-5 Exit 134 NB / 135 SB ( W to Puyallup S ),S ) 24 <U+2610> D,Tacoma,98421,Pyramid Gold,253-572-4675,I-5 Exit 134 NB / 135 SB ( W to Puyallup S ),2014,Tacoma,WA,
Tacoma ( 98421 ) Pyramid Gold ( Chevron ),253-572-4675 I-5 Exit 134 NB / 135 SB ( W to,S ) 24 <U+25A1>,Tacoma,98421,Pyramid Gold ( Chevron ),253-572-4675,I-5 Exit 134 NB / 135 SB ( W to,2015,Tacoma,WA,Chevron
D Tacoma ( 98421 ) Chevron Fuel Stop,253-572-4675 I-5 Exit 134 NB / 135 SB ( W to Puyallup S ),S ) 24 <U+2610>,Tacoma,98421,Chevron Fuel Stop,253-572-4675,I-5 Exit 134 NB / 135 SB ( W to Puyallup S ),2016,Tacoma,WA,Chevron
"Olympia , 98507 Restover Truck Stop ( Shell )",3 360-943-0151 I-5 Exit 99 ( 93rd Ave SW ),489,Olympia,98507,Restover Truck Stop ( Shell ),360-943-0151,I-5 Exit 99 ( 93rd Ave SW ),2006,Olympia,WA,Shell
"Olympia , 98507 Restover Truck Stop ( Shell )",360-943-0151 I-5 Exit 99 ( 93rd Ave SW ),481 -,Olympia,98507,Restover Truck Stop ( Shell ),360-943-0151,I-5 Exit 99 ( 93rd Ave SW ),2007,Olympia,WA,Shell
"Tumwater , 98507 Restover Truck Stop ( Shell )",3 / 360-943-0151 I-5 Exit 99 ( WA 121 W ),24 HRS MOO O D,Tumwater,98507,Restover Truck Stop ( Shell ),360-943-0151,I-5 Exit 99 ( WA 121 W ),2008,Olympia,WA,Shell
D Tumwater ( 98507 ) Restover Truck Stop ( Shell ),360-943-0151 I-5 Exit 99 ( WA 121 W ),24 W,Tumwater,98507,Restover Truck Stop ( Shell ),360-943-0151,I-5 Exit 99 ( WA 121 W ),2014,Olympia,WA,Shell
"Tumwater , 98512 Pilot Travel Center # 151",3 / 360-754-0151 I-5 Exit 99 ( WA 121 E ),24 LO,Tumwater,98512,Pilot Travel Center # 151,360-754-0151,I-5 Exit 99 ( WA 121 E ),2008,Olympia,WA,Pilot
