clean_line1,clean_line2,line3,city,zip_code,label,phone,address,year,major_city,state,chain,address_standardized_ON_parenthesis,address_standardized_OFF_parenthesis,Address_Type,Exit_Number,Flagged,Flag_Reason,Is_Unclear_OCR
"Holiday City , 43543 Hutch's Karrie Out ( Marathon )",419-485-4853 I-80-90 ( OHTP ) Exit 13 ( OH 15 S ),<U+25A1> <U+2610>,Holiday City,43543,Hutch's Karrie Out ( Marathon ),419-485-4853,I-80-90 ( OHTP ) Exit 13 ( OH 15 S ),2008,Montpelier,OH,Marathon,( OHTP ) Exit 13 ( OH 15 S ),I-80-90,empty,,False,,False
"Napoleon , 43545 Pilot Travel Center # 303",419-599-0043 US 6-24 & Industrial,24 M <U+2610>,Napoleon,43545,Pilot Travel Center # 303,419-599-0043,US 6-24 & Industrial,2007,Napoleon,OH,Pilot,,US 6-24 & Industrial,empty,,False,,False
"Napoleon , 43545 Pilot Travel Center # 303",419-599-0043 US 6-24 Exit 38 ( Industrial N ),HRS HRS 24 38 M,Napoleon,43545,Pilot Travel Center # 303,419-599-0043,US 6-24 Exit 38 ( Industrial N ),2008,Napoleon,OH,Pilot,( Industrial N ),US 6-24 Exit 38 ,Exit,38,False,,False
Napoleon ( 43545 ) Pilot Travel Center # 303,419-599-0043 US 6-24 Exit 41 ( Industrial N ),Plot 24 MOO,Napoleon,43545,Pilot Travel Center # 303,419-599-0043,US 6-24 Exit 41 ( Industrial N ),2014,Napoleon,OH,Pilot,( Industrial N ),US 6-24 Exit 41 ,Exit,41,False,,False
Napoleon ( 43545 ) Pilot Travel Center # 303,419-599-0043 US 6-24 Exit 41 ( Industrial N ),Pliat 24 M O,Napoleon,43545,Pilot Travel Center # 303,419-599-0043,US 6-24 Exit 41 ( Industrial N ),2015,Napoleon,OH,Pilot,( Industrial N ),US 6-24 Exit 41 ,Exit,41,False,,False
Napoleon ( 43545 ) Pilot Travel Center # 303 N ),419-599-0043 US 6-24 Exit 41 ( Industrial N ),pilot 24 <U+2610> M 024,Napoleon,43545,Pilot Travel Center # 303 N ),419-599-0043,US 6-24 Exit 41 ( Industrial N ),2016,Napoleon,OH,Pilot,( Industrial N ),US 6-24 Exit 41 ,Exit,41,False,,False
Millbury ( 43551 ) Love's Travel Stop # 456,419-837-0071 I-80-90 ( OHTP ) X 71 ( N to I-280 X 1B ),1B ) 24 LO O,Millbury,43551,Love's Travel Stop # 456,419-837-0071,I-80-90 ( OHTP ) X 71 ( N to I-280 X 1B ),2014,Perrysburg,OH,Love's,( OHTP ) X 71 ( N to I-280 X 1B ),I-80-90,empty,,False,,False
Millbury ( 43551 ) Love's Travel Stop # 456,419-837-0071 I-80-90 ( OHTP ) X 71 ( N to I-280 X 1B ),) 24 LO,Millbury,43551,Love's Travel Stop # 456,419-837-0071,I-80-90 ( OHTP ) X 71 ( N to I-280 X 1B ),2015,Perrysburg,OH,Love's,( OHTP ) X 71 ( N to I-280 X 1B ),I-80-90,empty,,False,,False
Millbury ( 43551 ) Love's Travel Stop # 456,419-837-0071 I-80-90 ( OHTP ) X 71 ( N to I-280 X 1B ),) PETRO 24 La 24 24 0,Millbury,43551,Love's Travel Stop # 456,419-837-0071,I-80-90 ( OHTP ) X 71 ( N to I-280 X 1B ),2016,Perrysburg,OH,Love's,( OHTP ) X 71 ( N to I-280 X 1B ),I-80-90,empty,,False,,False
"Perrysburg , 43551 H & M Food Store ( Citgo )",419-872-1000 I-475 Exit 2 ( 1 mi N on,<U+2610> 0,Perrysburg,43551,H & M Food Store ( Citgo ),419-872-1000,I-475 Exit 2 ( 1 mi N on,2006,Perrysburg,OH,Citgo,( 1 mi N on,I-475 Exit 2 ,Exit,2,False,,False
"B Swanton , 43558 Fallen Timbers Plaza # 7108 ( Sunoco )",419-826-8562 I-80-90 ( OHTP ) MM 49 EB,FRS 24 M,Swanton,43558,Fallen Timbers Plaza # 7108 ( Sunoco ),419-826-8562,I-80-90 ( OHTP ) MM 49 EB,2006,Swanton,OH,Sunoco,( OHTP ) MM 49 EB,I-80-90,empty,,False,,False
"B Swanton , 43558 Fallen Timbers Plaza # 7108 ( Sunoco )",419-826-8562 I-80-90 ( OHTP ) MM 49 EB,) 24 HRS MO,Swanton,43558,Fallen Timbers Plaza # 7108 ( Sunoco ),419-826-8562,I-80-90 ( OHTP ) MM 49 EB,2007,Swanton,OH,Sunoco,( OHTP ) MM 49 EB,I-80-90,empty,,False,,False
"Swanton , 43558 Fallen Timbers Plaza # 7108 ( Valero )",21419-826-8562 I-80-90 ( OHTP ) MM 49 EB,HRS 24 28 MO <U+25A1> <U+25A1>,Swanton,43558,Fallen Timbers Plaza # 7108 ( Valero ),419-826-8562,I-80-90 ( OHTP ) MM 49 EB,2008,Swanton,OH,Valero,( OHTP ) MM 49 EB,I-80-90,empty,,False,,False
"B Swanton , 43558 Oak Openings Plaza # 7107 (",419-826-8802 I-80-90 ( OHTP ) MM 49 WB Sunoco ),,Swanton,43558,Oak Openings Plaza # 7107 (,419-826-8802,I-80-90 ( OHTP ) MM 49 WB Sunoco ),2006,Swanton,OH,,( OHTP ) MM 49 WB Sunoco ),I-80-90,empty,,False,,False
"B Swanton , 43558 Oak Openings Plaza # 7107 ( Sunoco )",419-826-8802 I-80-90 ( OHTP ) MM 49 WB,) 24 HRS L,Swanton,43558,Oak Openings Plaza # 7107 ( Sunoco ),419-826-8802,I-80-90 ( OHTP ) MM 49 WB,2007,Swanton,OH,Sunoco,( OHTP ) MM 49 WB,I-80-90,empty,,False,,False
"Swanton , 43558 Oak Openings Plaza # 7107 (",419-826-8802 I-80-90 ( OHTP ) MM 49 WB Valero ),24 HRS <U+2610> <U+2610>,Swanton,43558,Oak Openings Plaza # 7107 (,419-826-8802,I-80-90 ( OHTP ) MM 49 WB Valero ),2008,Swanton,OH,,( OHTP ) MM 49 WB Valero ),I-80-90,empty,,False,,False
Waterville ( 43566 ) Speedway # 6395 of I-475 ),419-878-0536 US 24 Exit 63 ( OH 64 S ),24 <U+2610> <U+2610>,Waterville,43566,Speedway # 6395 of I-475 ),419-878-0536,US 24 Exit 63 ( OH 64 S ),2016,Waterville,OH,Speedway,( OH 64 S ),US 24 Exit 63 ,Exit,63,False,,False
Waterville ( 43566 ) Circle K # 5671 ( BP ),2 419-878-2384 US 24 ( 5 mi S of I-475 ),24 <U+2610> <U+2610> <U+25A1> <U+2610>,Waterville,43566,Circle K # 5671 ( BP ),419-878-2384,US 24 ( 5 mi S of I-475 ),2014,Waterville,OH,Circle K,( 5 mi S of I-475 ),US 24,empty,,False,,False
Waterville ( 43566 ) Circle K # 5671 A ),419-878-2384 US 24 ( 5 mi S of I-475 ),24 D D,Waterville,43566,Circle K # 5671 A ),419-878-2384,US 24 ( 5 mi S of I-475 ),2015,Waterville,OH,Circle K,( 5 mi S of I-475 ),US 24,empty,,False,,False
Waterville ( 43566 ) Circle K # 5671 A ),419-878-2384 US 24 ( 5 mi S of I-475 ),24 O,Waterville,43566,Circle K # 5671 A ),419-878-2384,US 24 ( 5 mi S of I-475 ),2016,Waterville,OH,Circle K,( 5 mi S of I-475 ),US 24,empty,,False,,False
"Waterville , 43566 Barney's Convenience Mart ( Citgo )",419-878-8103 US 24 ( 5 mi S of I-475 ),48 D <U+2610>,Waterville,43566,Barney's Convenience Mart ( Citgo ),419-878-8103,US 24 ( 5 mi S of I-475 ),2006,Waterville,OH,Citgo,( 5 mi S of I-475 ),US 24,empty,,False,,False
"Waterville , 43566 Barney's Convenience Mart # 6 ( Citgo )",419-878-8103 US 24 ( 5 mi S of I-475 ),) 24 HRS <U+25A1> <U+2610> <U+25A1>,Waterville,43566,Barney's Convenience Mart # 6 ( Citgo ),419-878-8103,US 24 ( 5 mi S of I-475 ),2007,Waterville,OH,Citgo,( 5 mi S of I-475 ),US 24,empty,,False,,False
"Waterville , 43566 Barney's Convenience Mart # 6 ( BP )",419-878-8103 US 24 ( 5 mi S of I-475 ),"24 HRS "" <U+25A1> <U+25A1> <U+25A1>",Waterville,43566,Barney's Convenience Mart # 6 ( BP ),419-878-8103,US 24 ( 5 mi S of I-475 ),2008,Waterville,OH,BP,( 5 mi S of I-475 ),US 24,empty,,False,,False
B West Unity ( 43570 ) Indian Meadow Plaza # 7105 ( Sunoco ),419-924-2383 I-80-90 ( OHTP ) MM 21 WB,) 24 M <U+2610> <U+2610> <U+2610>,West Unity,43570,Indian Meadow Plaza # 7105 ( Sunoco ),419-924-2383,I-80-90 ( OHTP ) MM 21 WB,2014,West Unity,OH,Sunoco,( OHTP ) MM 21 WB,I-80-90,empty,,False,,False
B West Unity ( 43570 ) Indian Meadow Plaza # 7105 ( Sunoco ),419-924-2383 I-80-90 ( OHTP ) MM 21 WB,24 M <U+25A1> m <U+2610>,West Unity,43570,Indian Meadow Plaza # 7105 ( Sunoco ),419-924-2383,I-80-90 ( OHTP ) MM 21 WB,2015,West Unity,OH,Sunoco,( OHTP ) MM 21 WB,I-80-90,empty,,False,,False
B West Unity ( 43570 ) Indian Meadow Plaza # 7749 ( Sunoco ),419-924-2383 I-80-90 ( OHTP ) MM 21 WB,24 LO <U+2610> <U+25A1>,West Unity,43570,Indian Meadow Plaza # 7749 ( Sunoco ),419-924-2383,I-80-90 ( OHTP ) MM 21 WB,2016,West Unity,OH,Sunoco,( OHTP ) MM 21 WB,I-80-90,empty,,False,,False
"West Unity , 43570 Tiffin River Plaza # 7106 ( closing Jan 06 )",419-924-5083 I-80-90 ( OHTP ) MM 21 EB,06 ) 24 HRS M <U+2610>,West Unity,43570,Tiffin River Plaza # 7106 ( closing Jan 06 ),419-924-5083,I-80-90 ( OHTP ) MM 21 EB,2006,West Unity,OH,,( OHTP ) MM 21 EB,I-80-90,empty,,False,,False
"West Unity , 43570 Indian Meadow Plaza # 7105 ( Sunoco )",419-924-5918 I-80-90 ( OHTP ) MM 21 WB,) HRS M <U+2610> <U+2610>,West Unity,43570,Indian Meadow Plaza # 7105 ( Sunoco ),419-924-5918,I-80-90 ( OHTP ) MM 21 WB,2006,West Unity,OH,Sunoco,( OHTP ) MM 21 WB,I-80-90,empty,,False,,False
B West Unity ( 43570 ) Tiffin River Plaza # 7106 ( Sunoco ),419-924-9149 I-80-90 ( OHTP ) MM 21 EB,24 XL <U+2610>,West Unity,43570,Tiffin River Plaza # 7106 ( Sunoco ),419-924-9149,I-80-90 ( OHTP ) MM 21 EB,2014,West Unity,OH,Sunoco,( OHTP ) MM 21 EB,I-80-90,empty,,False,,False
B West Unity ( 43570 ) Tiffin River Plaza # 7106 ( Sunoco ),419-924-9149 I-80-90 ( OHTP ) MM 21 EB,24 XL <U+2610>,West Unity,43570,Tiffin River Plaza # 7106 ( Sunoco ),419-924-9149,I-80-90 ( OHTP ) MM 21 EB,2015,West Unity,OH,Sunoco,( OHTP ) MM 21 EB,I-80-90,empty,,False,,False
West Unity ( 43570 ) Tiffin River Plaza # 7106 ( Sunoco ),419-924-9149 I-80-90 ( OHTP ) MM 21,22 XL FR 24 <U+25A1>,West Unity,43570,Tiffin River Plaza # 7106 ( Sunoco ),419-924-9149,I-80-90 ( OHTP ) MM 21,2016,West Unity,OH,Sunoco,( OHTP ) MM 21,I-80-90,empty,,False,,False
Toledo ( 43612 ) 429-431 Convenience W Alexis Express Rd,3 419-727-1875 812 Matzinger & Stickney,<U+25A1> S,Toledo,43612,429-431 Convenience W Alexis Express Rd,419-727-1875,812 Matzinger & Stickney,2014,Toledo,OH,,,812 Matzinger & Stickney,Proper,,False,,False
B Toledo ( 43612 ) Convenience Express,419-727-1875 812 Matzinger & Stickney,S<U+2610> / /,Toledo,43612,Convenience Express,419-727-1875,812 Matzinger & Stickney,2015,Toledo,OH,,,812 Matzinger & Stickney,Proper,,False,,False
B Toledo ( 43612 ) Convenience Express,419-727-1875 812 Matzinger & Stickney,<U+2610> S,Toledo,43612,Convenience Express,419-727-1875,812 Matzinger & Stickney,2016,Toledo,OH,,,812 Matzinger & Stickney,Proper,,False,,False
"Oregon , 43618 East River Plaza ( Citgo )",419-836-3439 OH 2 ( Stadium Rd ),<U+2610> 000,Oregon,43618,East River Plaza ( Citgo ),419-836-3439,OH 2 ( Stadium Rd ),2006,Oregon,OH,Citgo,( Stadium Rd ),OH 2,empty,,False,,False
Belmont ( 43718 ) Flying J Travel Plaza # 449 ),6 740-782-0134 I-70 Exit 208 ( OH 149 S ),24 <U+25A1> MO <U+25A1>,Belmont,43718,Flying J Travel Plaza # 449 ),740-782-0134,I-70 Exit 208 ( OH 149 S ),2014,Belmont,OH,Flying J,( OH 149 S ),I-70 Exit 208 ,Exit,208,False,,False
Belmont ( 43718 ) Pilot Travel Center # 449,740-782-0134 I-70 Exit 208 ( OH 149 S ) Pilot,Pilot 24 <U+2610> D M 11 0 <U+2610> <U+2610>,Belmont,43718,Pilot Travel Center # 449,740-782-0134,I-70 Exit 208 ( OH 149 S ) Pilot,2015,Belmont,OH,Pilot,( OH 149 S ) Pilot,I-70 Exit 208 ,Exit,208,False,,False
Belmont ( 43718 ) Pilot Travel Center # 449,740-782-0134 I-70 Exit 208 ( OH 149 S ) Pilot,Pilot 24 M 024,Belmont,43718,Pilot Travel Center # 449,740-782-0134,I-70 Exit 208 ( OH 149 S ) Pilot,2016,Belmont,OH,Pilot,( OH 149 S ) Pilot,I-70 Exit 208 ,Exit,208,False,,False
"F Cambridge , 43725 Fuel Mart # 708 ( Ashland ) )",740-432-4944 I-77 Exit 46 A NB / 46 SB (,,Cambridge,43725,Fuel Mart # 708 ( Ashland ) ),740-432-4944,I-77 Exit 46 A NB / 46 SB (,2006,Cambridge,OH,,(,I-77 Exit 46 A NB / 46 SB ,Exit,46,False,,False
"McConnelsville , 43756 Little Dog Deli ( Citgo )",740-962-4229 3960 OH 60 N,<U+25A1>,McConnelsville,43756,Little Dog Deli ( Citgo ),740-962-4229,3960 OH 60 N,2007,Mcconnelsville,OH,Citgo,,3960 OH 60 N,Proper,,False,,False
"McConnelsville , 43756 Little Dog Deli",5 740-962-4229 3960 OH 60 N,<U+2610> <U+2610>,McConnelsville,43756,Little Dog Deli,740-962-4229,3960 OH 60 N,2008,Mcconnelsville,OH,,,3960 OH 60 N,Proper,,False,,False
"McConnelsville ( 43756 ) Little Dog Deli ( Sunoco , ) S to US 20 Alt )",740-962-4229 3960 OH 60 N,<U+2610>,McConnelsville,43756,"Little Dog Deli ( Sunoco , ) S to US 20 Alt )",740-962-4229,3960 OH 60 N,2014,Mcconnelsville,OH,Sunoco,,3960 OH 60 N,Proper,,False,,False
McConnelsville ( 43756 ) Little Dog Deli ( Sunoco ),5 740-962-4229 3960 OH 60 N,D,McConnelsville,43756,Little Dog Deli ( Sunoco ),740-962-4229,3960 OH 60 N,2015,Mcconnelsville,OH,Sunoco,,3960 OH 60 N,Proper,,False,,False
McConnelsville ( 43756 ) Little Dog Deli ( Sunoco ),5 740-962-4229 3960 OH 60 N,<U+2610> <U+25A1>,McConnelsville,43756,Little Dog Deli ( Sunoco ),740-962-4229,3960 OH 60 N,2016,Mcconnelsville,OH,Sunoco,,3960 OH 60 N,Proper,,False,,False
Old Washington ( 43768 ) Speedway # 1017,6 740-489-9298 I-70 Exit 186 ( OH 285 ),24 SO <U+2610> <U+2610>,Old Washington,43768,Speedway # 1017,740-489-9298,I-70 Exit 186 ( OH 285 ),2015,Old Washington,OH,Speedway,( OH 285 ),I-70 Exit 186 ,Exit,186,False,,False
Old Washington ( 43768 ) Speedway # 1017 ( Marathon ) ),6 740-489-9298 I-70 Exit 186 ( OH 285 ),24 SO <U+25A1>,Old Washington,43768,Speedway # 1017 ( Marathon ) ),740-489-9298,I-70 Exit 186 ( OH 285 ),2016,Old Washington,OH,Speedway,( OH 285 ),I-70 Exit 186 ,Exit,186,False,,False
E Steubenville ( 43952 ) Buch's Truck Stop ( Marathon ),740-282-5252 824 Old OH 7 ( S of N Jct OH 7 ),<U+2610> S <U+2610>,Steubenville,43952,Buch's Truck Stop ( Marathon ),740-282-5252,824 Old OH 7 ( S of N Jct OH 7 ),2014,Steubenville,OH,Marathon,( S of N Jct OH 7 ),824 Old OH 7,Proper,,False,,False
E Steubenville ( 43952 ) Buch's Truck Stop,740-282-5252 824 Old OH 7 ( S of N Jct OH 7 ),S <U+2610> <U+2610>,Steubenville,43952,Buch's Truck Stop,740-282-5252,824 Old OH 7 ( S of N Jct OH 7 ),2015,Steubenville,OH,,( S of N Jct OH 7 ),824 Old OH 7,Proper,,False,,False
Steubenville ( 43952 ) Buch's Truck Stop,740-282-5252 824 Old OH 7 ( S of N Jct OH 7 ),24 <U+25A1> S <U+25A1> <U+25A1> <U+2610>,Steubenville,43952,Buch's Truck Stop,740-282-5252,824 Old OH 7 ( S of N Jct OH 7 ),2016,Steubenville,OH,,( S of N Jct OH 7 ),824 Old OH 7,Proper,,False,,False
"E Steubenville , 43952 J & K Truck Stop )","740-282-5482 , OH 7 & OH 44",SO,Steubenville,43952,J & K Truck Stop ),740-282-5482,", OH 7 & OH 44",2006,Steubenville,OH,,,", OH 7 & OH 44",empty,,False,,False
Amherst ( 44001 ) Middle Ridge Plaza # 5 ( Sunoco EB ),440-984-3995 I-80-90 ( OHTP ) MM 139.5,<U+2192> <U+25A1>,Amherst,44001,Middle Ridge Plaza # 5 ( Sunoco EB ),440-984-3995,I-80-90 ( OHTP ) MM 139.5,2014,Amherst,OH,Sunoco,( OHTP ) MM 139.5,I-80-90,empty,,False,,False
Amherst ( 44001 ) Middle Ridge Plaza # 5 ( Sunoco ),5 440-984-3995 I-80-90 ( OHTP ) MM 139.5 WB,AMDEST 10 D,Amherst,44001,Middle Ridge Plaza # 5 ( Sunoco ),440-984-3995,I-80-90 ( OHTP ) MM 139.5 WB,2015,Amherst,OH,Sunoco,( OHTP ) MM 139.5 WB,I-80-90,empty,,False,,False
Amherst ( 44001 ) Middle Ridge Plaza # 5 ( Sunoco ),440-984-3995 I-80-90 ( OHTP ) MM 139.5 WB,24 LO 24,Amherst,44001,Middle Ridge Plaza # 5 ( Sunoco ),440-984-3995,I-80-90 ( OHTP ) MM 139.5 WB,2016,Amherst,OH,Sunoco,( OHTP ) MM 139.5 WB,I-80-90,empty,,False,,False
Amherst ( 44001 ) Vermillion Valley Plaza # 13942 ( Sunoco ),440-986-5225 I-80-90 ( OHTP ) MM 139.5 EB,) 24 XL <U+25A1>,Amherst,44001,Vermillion Valley Plaza # 13942 ( Sunoco ),440-986-5225,I-80-90 ( OHTP ) MM 139.5 EB,2014,Amherst,OH,Sunoco,( OHTP ) MM 139.5 EB,I-80-90,empty,,False,,False
Amherst ( 44001 ) Vermillion Valley Plaza # 13942 ( Sunoco ),440-986-5225 I-80-90 ( OHTP ) MM 139.5 EB,) 24 <U+25A1> _ X,Amherst,44001,Vermillion Valley Plaza # 13942 ( Sunoco ),440-986-5225,I-80-90 ( OHTP ) MM 139.5 EB,2015,Amherst,OH,Sunoco,( OHTP ) MM 139.5 EB,I-80-90,empty,,False,,False
Amherst ( 44001 ) Vermillion Valley Plaza # 13942 ( Sunoco ),5 440-986-5225 I-80-90 ( OHTP ) MM 139.5 EB,XL 24,Amherst,44001,Vermillion Valley Plaza # 13942 ( Sunoco ),440-986-5225,I-80-90 ( OHTP ) MM 139.5 EB,2016,Amherst,OH,Sunoco,( OHTP ) MM 139.5 EB,I-80-90,empty,,False,,False
B Conneaut ( 44030 ) Love's Travel Stop # 389,440-593-6816 I-90 Exit 241 ( OH 7S ),2015 24 <U+25A1> M,Conneaut,44030,Love's Travel Stop # 389,440-593-6816,I-90 Exit 241 ( OH 7S ),2014,Conneaut,OH,Love's,( OH 7S ),I-90 Exit 241 ,Exit,241,False,,False
3 614-443-6047 Conneaut ( 44030 ) US Love's 23 ( Travel S of OH Stop 104 # 389 ),440-593-6816 I-90 Exit 241 ( OH 7 S ),ME <U+25A1> <U+25A1>,Conneaut,44030,US Love's 23 ( Travel S of OH Stop 104 # 389 ),440-593-6816,I-90 Exit 241 ( OH 7 S ),2015,Conneaut,OH,Love's,( OH 7 S ),I-90 Exit 241 ,Exit,241,False,,False
Conneaut ( 44030 ) Love's Travel Stop # 389,440-593-6816 I-90 Exit 241 ( OH 7 S ),<U+25A1> MO,Conneaut,44030,Love's Travel Stop # 389,440-593-6816,I-90 Exit 241 ( OH 7 S ),2016,Conneaut,OH,Love's,( OH 7 S ),I-90 Exit 241 ,Exit,241,False,,False
"Elyria , 44039 A & C Food Mart # 2 ( Citgo )",440-327-4025 US 20 ( 39479 Center Ridge Rd ),M 000 <U+2610> D,Elyria,44039,A & C Food Mart # 2 ( Citgo ),440-327-4025,US 20 ( 39479 Center Ridge Rd ),2006,North Ridgeville,OH,Citgo,( 39479 Center Ridge Rd ),US 20,empty,,False,,False
"7440-466-4790 Geneva , 44041 Geneva Truck Stop # 227 ( Kwik Fill )",I-90 Exit 218 ( OH 534 ),24 S <U+2610> <U+2610>,Geneva,44041,Geneva Truck Stop # 227 ( Kwik Fill ),440-466-4790,I-90 Exit 218 ( OH 534 ),2006,Geneva,OH,Kwik,( OH 534 ),I-90 Exit 218 ,Exit,218,False,,False
"B Geneva , 44041 Geneva Truck Stop # 227 ( Kwik Fill )",440-466-4790 I-90 Exit 218 ( OH 534 ),24 HRS HRS MOO S,Geneva,44041,Geneva Truck Stop # 227 ( Kwik Fill ),440-466-4790,I-90 Exit 218 ( OH 534 ),2007,Geneva,OH,Kwik,( OH 534 ),I-90 Exit 218 ,Exit,218,False,,False
"IGeneva , 44041 Geneva Truck Stop # 227 ( Kwik Fill )",7 440-466-4790 I-90 Exit 218 ( OH 534 ) [,[ 1023 24 M <U+2610> <U+2610> <U+2610>,Geneva,44041,Geneva Truck Stop # 227 ( Kwik Fill ),440-466-4790,I-90 Exit 218 ( OH 534 ) [,2008,Geneva,OH,Kwik,( OH 534 ) [,I-90 Exit 218 ,Exit,218,False,,False
Geneva ( 44041 ) Geneva Truck Stop # 227 ( Kwik Fill ),440-466-4790 I-90 Exit 218 ( OH 534 ),24 M,Geneva,44041,Geneva Truck Stop # 227 ( Kwik Fill ),440-466-4790,I-90 Exit 218 ( OH 534 ),2014,Geneva,OH,Kwik,( OH 534 ),I-90 Exit 218 ,Exit,218,False,,False
"B Kingsville , 44048 Circle K # 5564 ( Citgo )",440-224-0962 I-90 Exit 235 ( OH 193 ),24 MOO M,Kingsville,44048,Circle K # 5564 ( Citgo ),440-224-0962,I-90 Exit 235 ( OH 193 ),2007,Kingsville,OH,Circle K,( OH 193 ),I-90 Exit 235 ,Exit,235,False,,False
"B Kingsville , 44048 Circle K # 5564",7 440-224-0962 I-90 Exit 235 ( OH 193 ),24 S <U+2610><U+2610><U+2610>,Kingsville,44048,Circle K # 5564,440-224-0962,I-90 Exit 235 ( OH 193 ),2008,Kingsville,OH,Circle K,( OH 193 ),I-90 Exit 235 ,Exit,235,False,,False
B Kingsville ( 44048 ) Circle K # 5564,440-224-0962 I-90 Exit 235 ( OH 193 ),24 MO,Kingsville,44048,Circle K # 5564,440-224-0962,I-90 Exit 235 ( OH 193 ),2014,Kingsville,OH,Circle K,( OH 193 ),I-90 Exit 235 ,Exit,235,False,,False
Kingsville ( 44048 ) Circle K # 5564,440-224-0962 I-90 Exit 235 ( OH 193 ),24 M,Kingsville,44048,Circle K # 5564,440-224-0962,I-90 Exit 235 ( OH 193 ),2015,Kingsville,OH,Circle K,( OH 193 ),I-90 Exit 235 ,Exit,235,False,,False
B Kingsville ( 44048 ) Circle K # 5564 193 S ),440-224-0962 I-90 Exit 235 ( OH 193 ),24 M,Kingsville,44048,Circle K # 5564 193 S ),440-224-0962,I-90 Exit 235 ( OH 193 ),2016,Kingsville,OH,Circle K,( OH 193 ),I-90 Exit 235 ,Exit,235,False,,False
"B Kingsville , 44048 Fuel Mart # 644",7 440-224-2264 I-90 Exit 235 ( OH 193 ),,Kingsville,44048,Fuel Mart # 644,440-224-2264,I-90 Exit 235 ( OH 193 ),2006,Kingsville,OH,,( OH 193 ),I-90 Exit 235 ,Exit,235,False,,False
C Middlefield ( 44062 ) Chagrin Oil & Gas ( Marathon ) ),440-247-7551 OH 608 S ( near airport ),<U+25A1>,Middlefield,44062,Chagrin Oil & Gas ( Marathon ) ),440-247-7551,OH 608 S ( near airport ),2014,Middlefield,OH,Marathon,( near airport ),OH 608 S,empty,,False,,False
Middlefield ( 44062 ) Chagrin Oil & Gas ( Marathon ),440-247-7551 OH 608 S ( near airport ),<U+2610><U+2610> <U+2610> <U+25A1>,Middlefield,44062,Chagrin Oil & Gas ( Marathon ),440-247-7551,OH 608 S ( near airport ),2015,Middlefield,OH,Marathon,( near airport ),OH 608 S,empty,,False,,False
Middlefield ( 44062 ) Chagrin Oil & Gas ( Marathon ),6 440-247-7551 OH 608 S ( near airport ),D <U+2610>,Middlefield,44062,Chagrin Oil & Gas ( Marathon ),440-247-7551,OH 608 S ( near airport ),2016,Middlefield,OH,Marathon,( near airport ),OH 608 S,empty,,False,,False
"Oberlin , 44074 Certified Oil # 345 ( Citgo ) )",5 440-774-5417 45970 US 20 & OH 58,24 40 000,Oberlin,44074,Certified Oil # 345 ( Citgo ) ),440-774-5417,45970 US 20 & OH 58,2006,Oberlin,OH,Citgo,,45970 US 20 & OH 58,Proper,,False,,False
"Oberlin , 44074 Certified Oil # 345 ( Citgo )",5 440-774-5417 45970 US 20 & OH 58,24 HRS <U+25A1> <U+25A1>,Oberlin,44074,Certified Oil # 345 ( Citgo ),440-774-5417,45970 US 20 & OH 58,2007,Oberlin,OH,Citgo,,45970 US 20 & OH 58,Proper,,False,,False
Oberlin ( 44074 ) Certified # 345 ( Marathon ),440-774-5417 45970 US 20 & OH 58,24 <U+2610> <U+2610> <U+2610>,Oberlin,44074,Certified # 345 ( Marathon ),440-774-5417,45970 US 20 & OH 58,2014,Oberlin,OH,Marathon,,45970 US 20 & OH 58,Proper,,False,,False
Oberlin ( 44074 ) Certified # 345 ( Marathon ),440-774-5417 45970 US 20 & OH 58,24 <U+2610> <U+25A1>,Oberlin,44074,Certified # 345 ( Marathon ),440-774-5417,45970 US 20 & OH 58,2015,Oberlin,OH,Marathon,,45970 US 20 & OH 58,Proper,,False,,False
Oberlin ( 44074 ) Certified # 345 ( Marathon ) ),5 440-774-5417 45970 US 20 & OH 58,24 O <U+25A1>,Oberlin,44074,Certified # 345 ( Marathon ) ),440-774-5417,45970 US 20 & OH 58,2016,Oberlin,OH,Marathon,,45970 US 20 & OH 58,Proper,,False,,False
"Twinsburg , 44087 Fuel Mart # 712",330-425-7445 I-480 Exit 37 ( 1.25 mi S to 8035 OH 91 ),) 481 O <U+2610> D,Twinsburg,44087,Fuel Mart # 712,330-425-7445,I-480 Exit 37 ( 1.25 mi S to 8035 OH 91 ),2006,Twinsburg,OH,,( 1.25 mi S to 8035 OH 91 ),I-480 Exit 37 ,Exit,37,False,,False
"Twinsburg , 44087 Circle K # 5567 ( Marathon )",330-487-0872 I-480 Exit 37 ( 1.25 mi S to 8035 OH 91 ),91 ) 24 HRS <U+25A1>,Twinsburg,44087,Circle K # 5567 ( Marathon ),330-487-0872,I-480 Exit 37 ( 1.25 mi S to 8035 OH 91 ),2007,Twinsburg,OH,Circle K,( 1.25 mi S to 8035 OH 91 ),I-480 Exit 37 ,Exit,37,False,,False
"Twinsburg , 44087 Circle K # 5567 ( Marathon )",6 330-487-0872 I-480 Exit 37 ( 1.25 mi S to 8035 OH 91 ),) 24 <U+2610>,Twinsburg,44087,Circle K # 5567 ( Marathon ),330-487-0872,I-480 Exit 37 ( 1.25 mi S to 8035 OH 91 ),2008,Twinsburg,OH,Circle K,( 1.25 mi S to 8035 OH 91 ),I-480 Exit 37 ,Exit,37,False,,False
